NR_KONTA,SEGMENT,OBSZAR,REJON,CZAS_ZYCIA_KLIENTA,WARTOSC_FV
43175533,SOHO,Centralno-Wschodni,Warszawa,90,129.32
43044850,Os. Prywatna,Pólnocny,Gdansk,90,349.62
43124966,SOHO,Poludniowy,Katowice Wschód,91,237.78
20040274,Os. Prywatna,Zachodni,Kalisz,2468,114.46
20040274,Os. Prywatna,Zachodni,Kalisz,2501,92.38
42589097,Os. Prywatna,Zachodni,Poznan,213,138
10074179,Os. Prywatna,Poludniowy,Katowice Zachód,1268,73.88
10074179,Os. Prywatna,Poludniowy,Katowice Zachód,1605,85.66
10074179,Os. Prywatna,Poludniowy,Katowice Zachód,1696,81.5
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,1390,98.84
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,1481,79.66
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,2276,109.76
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,2578,122.78
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,1299,144.2
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,1361,178.24
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,1422,120.78
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,1451,130.66
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,1573,146.4
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,3370,143.84
42346155,Os. Prywatna,Zachodni,Pila,0,93.3
10550885,Os. Prywatna,Poludniowy,Katowice Wschód,1492,181.9
10550885,Os. Prywatna,Poludniowy,Katowice Wschód,2863,80.64
10550885,Os. Prywatna,Poludniowy,Katowice Wschód,3078,75.38
42417849,Os. Prywatna,Zachodni,Poznan,153,109
26143703,Os. Prywatna,Pólnocny,Bydgoszcz,3288,38.52
10010471,Os. Prywatna,Centralno-Wschodni,Warszawa,1758,154.84
10010471,Os. Prywatna,Centralno-Wschodni,Warszawa,2767,53.32
43043727,Os. Prywatna,Poludniowy,Katowice Wschód,185,39.72
42500217,Os. Prywatna,Centralno-Wschodni,Warszawa,152,88.6
42500217,Os. Prywatna,Centralno-Wschodni,Warszawa,334,88.6
10009952,SOHO,Centralno-Wschodni,Warszawa,2430,201.4
42754701,SOHO,Centralno-Wschodni,Lublin,0,82.52
42754701,SOHO,Centralno-Wschodni,Lublin,89,123.58
10335742,Os. Prywatna,Centralno-Wschodni,Lublin,2728,168.58
10335742,Os. Prywatna,Centralno-Wschodni,Lublin,2789,110.6
10335742,Os. Prywatna,Centralno-Wschodni,Lublin,3031,99.78
10335742,Os. Prywatna,Centralno-Wschodni,Lublin,3121,86.38
10335742,Os. Prywatna,Centralno-Wschodni,Lublin,3399,116.16
20116867,Os. Prywatna,Poludniowy,Katowice Zachód,1280,168.28
20116867,Os. Prywatna,Poludniowy,Katowice Zachód,1736,281.6
20116867,Os. Prywatna,Poludniowy,Katowice Zachód,1981,353.58
20116867,Os. Prywatna,Poludniowy,Katowice Zachód,2680,197.18
43027110,Os. Prywatna,Zachodni,Poznan,58,85.4
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,1886,259.78
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,1915,265.36
10035687,Os. Prywatna,Poludniowy,Katowice Wschód,1299,223.26
10035687,Os. Prywatna,Poludniowy,Katowice Wschód,1331,149.32
10035687,Os. Prywatna,Poludniowy,Katowice Wschód,1361,192.88
10035687,Os. Prywatna,Poludniowy,Katowice Wschód,1390,170.56
10035687,Os. Prywatna,Poludniowy,Katowice Wschód,1755,147.5
10035687,Os. Prywatna,Poludniowy,Katowice Wschód,2790,168.72
10035687,Os. Prywatna,Poludniowy,Katowice Wschód,3005,297.56
42315894,Os. Prywatna,Poludniowy,Katowice Wschód,367,133.18
10050991,Os. Prywatna,Poludniowy,Katowice Wschód,1451,225.96
10050991,Os. Prywatna,Poludniowy,Katowice Wschód,1605,199.48
10050991,Os. Prywatna,Poludniowy,Katowice Wschód,1634,168.66
10050991,Os. Prywatna,Poludniowy,Katowice Wschód,1725,200.76
10050991,Os. Prywatna,Poludniowy,Katowice Wschód,1787,159.94
10050991,Os. Prywatna,Poludniowy,Katowice Wschód,2549,219.2
10050991,Os. Prywatna,Poludniowy,Katowice Wschód,2851,97.2
10050991,Os. Prywatna,Poludniowy,Katowice Wschód,3432,85.16
42823167,Os. Prywatna,Poludniowy,Kraków,364,87.98
42820863,Os. Prywatna,Centralno-Wschodni,Rejon Nieokreslony,302,235.7
42820863,Os. Prywatna,Centralno-Wschodni,Rejon Nieokreslony,334,278.18
10032698,Os. Prywatna,Poludniowy,Opole,1417,99.86
10032698,Os. Prywatna,Poludniowy,Opole,2118,105.14
10032698,Os. Prywatna,Poludniowy,Opole,2697,241.52
10032698,Os. Prywatna,Poludniowy,Opole,2760,251.88
10032698,Os. Prywatna,Poludniowy,Opole,2788,241.52
10032698,Os. Prywatna,Poludniowy,Opole,3095,212.64
10032698,Os. Prywatna,Poludniowy,Opole,3490,191.54
10039612,Os. Prywatna,Poludniowy,Katowice Wschód,1268,153.8
10033758,Os. Prywatna,Poludniowy,Opole,2515,248.44
10033758,Os. Prywatna,Poludniowy,Opole,2669,332.1
10033758,Os. Prywatna,Poludniowy,Opole,2879,368.48
42555253,Os. Prywatna,Pólnocny,Torun,216,88.6
26205408,Os. Prywatna,Pólnocny,Bydgoszcz,1245,722.64
26205408,Os. Prywatna,Pólnocny,Bydgoszcz,1758,606.58
20078408,SOHO,Poludniowy,Katowice Zachód,2711,210.18
20127965,Os. Prywatna,Zachodni,Poznan,1644,172.06
43212260,Os. Prywatna,Poludniowy,Kraków,0,196.44
10327651,Os. Prywatna,Centralno-Wschodni,Lublin,1509,108.34
10339132,Os. Prywatna,Centralno-Wschodni,Lublin,2329,58.58
10038913,Os. Prywatna,Poludniowy,Katowice Wschód,2003,173.02
42131201,Os. Prywatna,Poludniowy,Kraków,1004,124.42
42131201,Os. Prywatna,Poludniowy,Kraków,1522,122
10428435,Os. Prywatna,Zachodni,Poznan,3160,108.44
10081982,Os. Prywatna,Poludniowy,Katowice Wschód,1390,155.84
43077884,Os. Prywatna,Poludniowy,Kraków,0,128
43197311,SOHO,Zachodni,Poznan,32,86.1
42105943,Os. Prywatna,Centralno-Wschodni,Warszawa,700,500.34
42108969,Os. Prywatna,Zachodni,Poznan,1707,145.04
10101078,Os. Prywatna,Poludniowy,Katowice Wschód,1878,154.96
20056589,Os. Prywatna,Centralno-Wschodni,Warszawa,3047,308
42124101,SOHO,Poludniowy,Opole,545,272.58
20043633,Os. Prywatna,Poludniowy,Katowice Zachód,1065,167.46
20065164,SOHO,Poludniowy,Katowice Zachód,2132,211.84
42181185,Os. Prywatna,Poludniowy,Katowice Zachód,853,235.98
10324489,Os. Prywatna,Centralno-Wschodni,Lublin,1418,123.7
42833348,Os. Prywatna,Centralno-Wschodni,Warszawa,27,38
20470377,Os. Prywatna,Pólnocny,Gdansk,2318,152.52
10050953,Os. Prywatna,Poludniowy,Katowice Wschód,2368,271.66
10101606,Os. Prywatna,Poludniowy,Opole,2396,362.7
10416364,Os. Prywatna,Zachodni,Kalisz,3243,75.42
10346778,Os. Prywatna,Centralno-Wschodni,Lublin,2338,300.08
42514755,Os. Prywatna,Zachodni,Kalisz,124,128
42110422,Os. Prywatna,Poludniowy,Opole,181,105.5
10416257,Os. Prywatna,Zachodni,Kalisz,3363,53.1
20201582,Os. Prywatna,Zachodni,Pila,1035,100.02
20101696,Os. Prywatna,Poludniowy,Kraków,2314,130.9
26134344,Os. Prywatna,Pólnocny,Bydgoszcz,1889,164.28
42768454,Os. Prywatna,Poludniowy,Katowice Wschód,0,134.66
42889382,Os. Prywatna,Poludniowy,Katowice Zachód,123,165.58
20032575,Os. Prywatna,Poludniowy,Opole,2258,144.16
10032564,Os. Prywatna,Poludniowy,Opole,3033,104.74
27418035,Os. Prywatna,Centralno-Wschodni,Warszawa,853,435.98
10077010,Os. Prywatna,Poludniowy,Katowice Zachód,3403,92.24
10036056,Os. Prywatna,Poludniowy,Katowice Wschód,1816,116.38
10036056,Os. Prywatna,Poludniowy,Katowice Wschód,2214,74.66
42053145,Os. Prywatna,Zachodni,Kalisz,427,115.64
10094333,Os. Prywatna,Poludniowy,Katowice Zachód,2700,81.98
42387127,Business4,Centralno-Wschodni,Warszawa,332,5932.18
20449688,Os. Prywatna,Poludniowy,Kraków,794,167.46
26133340,Os. Prywatna,Pólnocny,Bydgoszcz,1904,264.56
43190204,Os. Prywatna,Zachodni,Kalisz,0,237.04
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,1451,141.28
20520101,Os. Prywatna,Poludniowy,Kraków,275,130.3
20520101,Os. Prywatna,Poludniowy,Kraków,2074,76.86
42551092,SOHO,Centralno-Wschodni,Warszawa,244,98.46
20017839,Os. Prywatna,Centralno-Wschodni,Lublin,1431,99.58
20070614,Os. Prywatna,Zachodni,Poznan,1736,144.5
27441219,Os. Prywatna,Centralno-Wschodni,Warszawa,2114,121.54
10171192,SOHO,Pólnocny,Torun,2165,93.12
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,3035,111.26
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,3432,114.2
24142856,Os. Prywatna,Pólnocny,Bydgoszcz,3227,169.78
42622669,Os. Prywatna,Poludniowy,Kraków,181,116.36
42487092,Os. Prywatna,Pólnocny,Torun,183,128
42341477,Os. Prywatna,Centralno-Wschodni,Warszawa,1063,292.82
20199925,Os. Prywatna,Zachodni,Poznan,699,288.04
10169343,Os. Prywatna,Pólnocny,Torun,2865,137.64
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,1181,377.06
42820863,Os. Prywatna,Centralno-Wschodni,Rejon Nieokreslony,364,252.32
10033758,Os. Prywatna,Poludniowy,Opole,2728,438.52
42080093,Os. Prywatna,Poludniowy,Katowice Wschód,886,268.5
20127965,Os. Prywatna,Zachodni,Poznan,2862,295.32
42684216,Os. Prywatna,Centralno-Wschodni,Warszawa,213,118
42451642,SOHO,Centralno-Wschodni,Warszawa,188,110
42750140,Os. Prywatna,Zachodni,Poznan,147,404.26
20233667,Os. Prywatna,Centralno-Wschodni,Warszawa,735,149.18
10059787,Os. Prywatna,Poludniowy,Katowice Wschód,2641,147.28
20006896,Os. Prywatna,Pólnocny,Gdansk,1036,121.96
27441219,Os. Prywatna,Centralno-Wschodni,Warszawa,610,153.06
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,2151,100.28
20329363,Business4,Centralno-Wschodni,Warszawa,1310,3147.62
42677945,Os. Prywatna,Poludniowy,Opole,61,40.06
20016162,Os. Prywatna,Pólnocny,Torun,2439,108.88
20016162,Os. Prywatna,Pólnocny,Torun,2924,135.22
42481869,Os. Prywatna,Poludniowy,Katowice Zachód,4,83.52
42620136,Os. Prywatna,Poludniowy,Katowice Zachód,0,120.04
43068508,Os. Prywatna,Centralno-Wschodni,Warszawa,210,138
26132056,Os. Prywatna,Pólnocny,Bydgoszcz,2428,173.72
26132056,Os. Prywatna,Pólnocny,Bydgoszcz,2485,139.98
42884103,SOHO,Centralno-Wschodni,Warszawa,121,589.74
10327920,Os. Prywatna,Centralno-Wschodni,Lublin,1418,171.7
10327920,Os. Prywatna,Centralno-Wschodni,Lublin,1539,178.38
10327920,Os. Prywatna,Centralno-Wschodni,Lublin,1629,169.6
10327920,Os. Prywatna,Centralno-Wschodni,Lublin,1753,184.18
10327920,Os. Prywatna,Centralno-Wschodni,Lublin,1937,193.42
10327920,Os. Prywatna,Centralno-Wschodni,Lublin,2362,211.32
10327920,Os. Prywatna,Centralno-Wschodni,Lublin,2421,182.64
10327920,Os. Prywatna,Centralno-Wschodni,Lublin,2818,139.54
26205408,Os. Prywatna,Pólnocny,Bydgoszcz,769,814.66
26205408,Os. Prywatna,Pólnocny,Bydgoszcz,2337,554.14
20078408,SOHO,Poludniowy,Katowice Zachód,2073,189.42
20078408,SOHO,Poludniowy,Katowice Zachód,2558,231.54
10172148,Os. Prywatna,Pólnocny,Torun,2529,51.92
10172148,Os. Prywatna,Pólnocny,Torun,2683,54.7
10172148,Os. Prywatna,Pólnocny,Torun,3383,48.92
20127965,Os. Prywatna,Zachodni,Poznan,1706,318.16
20127965,Os. Prywatna,Zachodni,Poznan,1735,332.64
20127965,Os. Prywatna,Zachodni,Poznan,2892,295.32
10037862,Os. Prywatna,Poludniowy,Katowice Wschód,1816,183.24
10037862,Os. Prywatna,Poludniowy,Katowice Wschód,2060,151.98
10037862,Os. Prywatna,Poludniowy,Katowice Wschód,2214,151.7
10037862,Os. Prywatna,Poludniowy,Katowice Wschód,3067,158
10037862,Os. Prywatna,Poludniowy,Katowice Wschód,3187,116.26
10037862,Os. Prywatna,Poludniowy,Katowice Wschód,3278,113.48
10037862,Os. Prywatna,Poludniowy,Katowice Wschód,3370,107.04
42486413,Os. Prywatna,Centralno-Wschodni,Warszawa,700,268.4
20233667,Os. Prywatna,Centralno-Wschodni,Warszawa,886,263.7
20233667,Os. Prywatna,Centralno-Wschodni,Warszawa,1650,375.22
20233667,Os. Prywatna,Centralno-Wschodni,Warszawa,2560,287.04
20233667,Os. Prywatna,Centralno-Wschodni,Warszawa,2867,182.12
42265557,Os. Prywatna,Zachodni,Pila,150,42.26
42265557,Os. Prywatna,Zachodni,Pila,819,40.02
20081926,Os. Prywatna,Zachodni,Poznan,1099,223.3
20081926,Os. Prywatna,Zachodni,Poznan,1219,132.18
20081926,Os. Prywatna,Zachodni,Poznan,1281,119.68
20081926,Os. Prywatna,Zachodni,Poznan,1435,129.68
10104497,Business1,Poludniowy,Katowice Zachód,2088,308.9
10104497,Business1,Poludniowy,Katowice Zachód,2304,511.8
42979244,Os. Prywatna,Poludniowy,Katowice Zachód,91,140.78
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,1299,184.54
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,1514,191.12
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,1605,187.76
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,1849,139.08
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,2122,252.46
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,2305,166.46
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,2425,132.12
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,2851,176.78
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,3067,217.98
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,3187,168.72
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,3341,134.62
10043523,Os. Prywatna,Poludniowy,Katowice Wschód,3432,160.16
43308499,Os. Prywatna,Pólnocny,Bydgoszcz,0,40.68
10104776,Os. Prywatna,Poludniowy,Katowice Zachód,1816,131.12
10104776,Os. Prywatna,Poludniowy,Katowice Zachód,1849,98.24
10104776,Os. Prywatna,Poludniowy,Katowice Zachód,2032,96.58
10104776,Os. Prywatna,Poludniowy,Katowice Zachód,2790,51.86
10104776,Os. Prywatna,Poludniowy,Katowice Zachód,2943,45.4
10433728,Os. Prywatna,Zachodni,Poznan,2733,234.24
10433728,Os. Prywatna,Zachodni,Poznan,3342,220.34
10408874,Os. Prywatna,Zachodni,Kalisz,3090,385.7
10408874,Os. Prywatna,Zachodni,Kalisz,3210,325.22
10408874,Os. Prywatna,Zachodni,Kalisz,3243,236.94
10408874,Os. Prywatna,Zachodni,Kalisz,3302,207.84
10408874,Os. Prywatna,Zachodni,Kalisz,3334,210.48
10067774,Os. Prywatna,Poludniowy,Katowice Zachód,1542,202.4
20448206,Os. Prywatna,Poludniowy,Katowice Zachód,1192,71.5
42928222,SOHO,Centralno-Wschodni,Lublin,91,153.06
42928222,SOHO,Centralno-Wschodni,Lublin,181,141
42928222,SOHO,Centralno-Wschodni,Lublin,301,132.58
43131646,SOHO,Zachodni,Kalisz,151,214.72
10038913,Os. Prywatna,Poludniowy,Katowice Wschód,1451,272.74
10038913,Os. Prywatna,Poludniowy,Katowice Wschód,1971,183.9
10038913,Os. Prywatna,Poludniowy,Katowice Wschód,2368,169.5
10038913,Os. Prywatna,Poludniowy,Katowice Wschód,2732,221.72
10038913,Os. Prywatna,Poludniowy,Katowice Wschód,2762,202.88
10038913,Os. Prywatna,Poludniowy,Katowice Wschód,2823,190.28
10038913,Os. Prywatna,Poludniowy,Katowice Wschód,3217,170.82
10038913,Os. Prywatna,Poludniowy,Katowice Wschód,3250,208.02
10038913,Os. Prywatna,Poludniowy,Katowice Wschód,3403,174.76
42610824,Os. Prywatna,Pólnocny,Torun,274,42.78
42350669,Os. Prywatna,Poludniowy,Katowice Zachód,1063,138.52
42848970,Os. Prywatna,Poludniowy,Opole,27,118.02
42848970,Os. Prywatna,Poludniowy,Opole,392,147.8
10317852,Os. Prywatna,Centralno-Wschodni,Lublin,1670,79.84
42154719,Os. Prywatna,Pólnocny,Gdansk,790,285.78
42777631,SOHO,Poludniowy,Kraków,425,179.22
43147706,SOHO,Centralno-Wschodni,Warszawa,29,166.14
43018185,Os. Prywatna,Centralno-Wschodni,Warszawa,28,100.44
43018185,Os. Prywatna,Centralno-Wschodni,Warszawa,210,102.9
42813650,Os. Prywatna,Centralno-Wschodni,Warszawa,0,82
42455955,SOHO,Poludniowy,Katowice Zachód,729,268.4
26128017,Os. Prywatna,Pólnocny,Bydgoszcz,2853,89.4
42356426,Business2,Poludniowy,Kraków,89,514.08
42356426,Business2,Poludniowy,Kraków,819,711.16
42802687,Os. Prywatna,Pólnocny,Gdansk,392,98
10340987,Os. Prywatna,Centralno-Wschodni,Lublin,2239,148.28
42375563,Business4,Zachodni,Poznan,914,373.28
42131201,Os. Prywatna,Poludniowy,Kraków,214,122
42131201,Os. Prywatna,Poludniowy,Kraków,304,126.4
42131201,Os. Prywatna,Poludniowy,Kraków,1096,170.94
10002839,Os. Prywatna,Centralno-Wschodni,Warszawa,1758,258.2
24551894,SOHO,Pólnocny,Bydgoszcz,2409,151.02
10428435,Os. Prywatna,Zachodni,Poznan,3127,96.42
43020806,Os. Prywatna,Zachodni,Kalisz,210,216.84
42973594,Os. Prywatna,Poludniowy,Katowice Zachód,273,98
20036203,Os. Prywatna,Pólnocny,Gdansk,2954,70.62
43283704,Os. Prywatna,Zachodni,Kalisz,0,547
42856387,Os. Prywatna,Zachodni,Poznan,0,164.68
42856387,Os. Prywatna,Zachodni,Poznan,90,147.8
42856387,Os. Prywatna,Zachodni,Poznan,119,118
42856387,Os. Prywatna,Zachodni,Poznan,149,118
42856387,Os. Prywatna,Zachodni,Poznan,364,118
42856387,Os. Prywatna,Zachodni,Poznan,392,118
20421061,Os. Prywatna,Poludniowy,Katowice Wschód,2471,328.2
20395254,SOHO,Poludniowy,Opole,318,309.14
20395254,SOHO,Poludniowy,Opole,701,706.24
42170951,Os. Prywatna,Pólnocny,Torun,33,205.02
10165084,Os. Prywatna,Pólnocny,Torun,2319,154.46
10165084,Os. Prywatna,Pólnocny,Torun,3292,137.32
43060031,Os. Prywatna,Centralno-Wschodni,Lublin,28,85.48
42463340,Os. Prywatna,Centralno-Wschodni,Warszawa,131,88.6
43321454,Os. Prywatna,Pólnocny,Gdansk,0,227.68
42226418,SOHO,Poludniowy,Katowice Wschód,272,1059.96
42226418,SOHO,Poludniowy,Katowice Wschód,487,1274.98
42226418,SOHO,Poludniowy,Katowice Wschód,1157,807
42777853,Os. Prywatna,Centralno-Wschodni,Warszawa,335,301.9
42777853,Os. Prywatna,Centralno-Wschodni,Warszawa,455,212.46
42644800,Os. Prywatna,Pólnocny,Gdansk,486,118
10081982,Os. Prywatna,Poludniowy,Katowice Wschód,1451,149.76
10081982,Os. Prywatna,Poludniowy,Katowice Wschód,2276,189.58
10081982,Os. Prywatna,Poludniowy,Katowice Wschód,2790,77.08
42284143,SOHO,Zachodni,Poznan,186,261.34
42723170,Os. Prywatna,Centralno-Wschodni,Lublin,455,98
20027537,Os. Prywatna,Poludniowy,Kraków,1462,56.76
43170073,Business1,Centralno-Wschodni,Lublin,90,114.68
20013541,Os. Prywatna,Centralno-Wschodni,Lublin,1950,51.92
42876647,Os. Prywatna,Pólnocny,Gdansk,333,138
43197311,SOHO,Zachodni,Poznan,90,210.7
42454670,Os. Prywatna,Pólnocny,Gdansk,335,110
42454670,Os. Prywatna,Pólnocny,Gdansk,489,110
42454670,Os. Prywatna,Pólnocny,Gdansk,671,110
42454670,Os. Prywatna,Pólnocny,Gdansk,700,110
42216656,Business2,Pólnocny,Gdansk,943,9592.3
43175277,Os. Prywatna,Centralno-Wschodni,Lublin,0,153.46
20308259,Os. Prywatna,Centralno-Wschodni,Warszawa,2407,170.5
20308259,Os. Prywatna,Centralno-Wschodni,Warszawa,2469,87.06
42911276,Os. Prywatna,Zachodni,Pila,28,113.86
42911276,Os. Prywatna,Zachodni,Pila,301,82
43183954,Os. Prywatna,Pólnocny,Bydgoszcz,90,298.86
43321427,Os. Prywatna,Centralno-Wschodni,Warszawa,0,223.46
42719376,Os. Prywatna,Zachodni,Pila,276,138
10009863,Os. Prywatna,Centralno-Wschodni,Warszawa,1729,463
10009863,Os. Prywatna,Centralno-Wschodni,Warszawa,2856,632.26
10009863,Os. Prywatna,Centralno-Wschodni,Warszawa,3221,886.2
10009863,Os. Prywatna,Centralno-Wschodni,Warszawa,3465,886.64
42289870,Os. Prywatna,Poludniowy,Katowice Zachód,973,49.76
24462736,Os. Prywatna,Pólnocny,Bydgoszcz,3112,136.18
24131069,Os. Prywatna,Pólnocny,Bydgoszcz,2554,172.56
24131069,Os. Prywatna,Pólnocny,Bydgoszcz,2707,130.56
42108969,Os. Prywatna,Zachodni,Poznan,182,180.34
42108969,Os. Prywatna,Zachodni,Poznan,1492,203.62
42108969,Os. Prywatna,Zachodni,Poznan,1798,152.02
43094167,Os. Prywatna,Zachodni,Poznan,181,117.78
23053451,SOHO,Zachodni,Poznan,126,573.4
42520656,Os. Prywatna,Centralno-Wschodni,Warszawa,700,110
20321496,Os. Prywatna,Poludniowy,Katowice Wschód,586,80.7
27404743,Os. Prywatna,Centralno-Wschodni,Warszawa,761,239.2
27404743,Os. Prywatna,Centralno-Wschodni,Warszawa,1778,341.6
27404743,Os. Prywatna,Centralno-Wschodni,Warszawa,1959,413.26
10312781,Os. Prywatna,Centralno-Wschodni,Lublin,1273,217.78
10312781,Os. Prywatna,Centralno-Wschodni,Lublin,1363,194.72
10312781,Os. Prywatna,Centralno-Wschodni,Lublin,2096,140.54
43074184,Os. Prywatna,Centralno-Wschodni,Lublin,61,85.4
43074184,Os. Prywatna,Centralno-Wschodni,Lublin,152,85.4
42890455,Os. Prywatna,Centralno-Wschodni,Lublin,32,151.86
42890455,Os. Prywatna,Centralno-Wschodni,Lublin,276,150.74
42934990,Os. Prywatna,Poludniowy,Katowice Wschód,301,195.74
10101078,Os. Prywatna,Poludniowy,Katowice Wschód,1816,125.54
20056589,Os. Prywatna,Centralno-Wschodni,Warszawa,1372,173.86
20056589,Os. Prywatna,Centralno-Wschodni,Warszawa,1493,208.26
20056589,Os. Prywatna,Centralno-Wschodni,Warszawa,1525,165.8
20056589,Os. Prywatna,Centralno-Wschodni,Warszawa,1890,198.22
20056589,Os. Prywatna,Centralno-Wschodni,Warszawa,2438,561.66
20056589,Os. Prywatna,Centralno-Wschodni,Warszawa,2528,323.4
20056589,Os. Prywatna,Centralno-Wschodni,Warszawa,2711,308
10004236,Os. Prywatna,Centralno-Wschodni,Warszawa,2095,82.66
43131065,SOHO,Centralno-Wschodni,Warszawa,93,85.4
42124101,SOHO,Poludniowy,Opole,1308,176.22
42124101,SOHO,Poludniowy,Opole,1520,136.44
42773015,SOHO,Centralno-Wschodni,Lublin,243,267.14
20114417,Os. Prywatna,Poludniowy,Katowice Zachód,1951,111.64
20114417,Os. Prywatna,Poludniowy,Katowice Zachód,2315,207.32
20114417,Os. Prywatna,Poludniowy,Katowice Zachód,2804,195.12
42666132,Os. Prywatna,Centralno-Wschodni,Warszawa,546,98
26208133,Os. Prywatna,Pólnocny,Bydgoszcz,1021,112.88
42064560,SOHO,Zachodni,Pila,214,325.4
42416036,SOHO,Zachodni,Poznan,62,559.74
42416036,SOHO,Zachodni,Poznan,89,554.96
42416036,SOHO,Zachodni,Poznan,305,506.06
10560168,Os. Prywatna,Poludniowy,Katowice Zachód,1524,84.18
43231820,Os. Prywatna,Poludniowy,Katowice Zachód,0,149.5
20043633,Os. Prywatna,Poludniowy,Katowice Zachód,1615,203.74
20043633,Os. Prywatna,Poludniowy,Katowice Zachód,2377,370.02
20043633,Os. Prywatna,Poludniowy,Katowice Zachód,2650,99.56
10095061,Os. Prywatna,Poludniowy,Katowice Zachód,1331,162.5
10095061,Os. Prywatna,Poludniowy,Katowice Zachód,1971,129.42
10095061,Os. Prywatna,Poludniowy,Katowice Zachód,2943,111.58
20142223,SOHO,Poludniowy,Katowice Wschód,857,99.26
20142223,SOHO,Poludniowy,Katowice Wschód,1403,142.32
42091313,SOHO,Zachodni,Kalisz,853,634.5
10412858,Os. Prywatna,Zachodni,Kalisz,1905,65.8
10412858,Os. Prywatna,Zachodni,Kalisz,1934,46.36
10412858,Os. Prywatna,Zachodni,Kalisz,2145,46.36
10412858,Os. Prywatna,Zachodni,Kalisz,2175,46.36
10412858,Os. Prywatna,Zachodni,Kalisz,3181,139.1
20065164,SOHO,Poludniowy,Katowice Zachód,1066,211.54
20065164,SOHO,Poludniowy,Katowice Zachód,1096,152.32
20065164,SOHO,Poludniowy,Katowice Zachód,1250,215.64
42712485,Os. Prywatna,Pólnocny,Gdansk,0,82
42712485,Os. Prywatna,Pólnocny,Gdansk,272,165.38
20067735,Os. Prywatna,Poludniowy,Katowice Zachód,1829,385.32
20067735,Os. Prywatna,Poludniowy,Katowice Zachód,2712,372.92
42181185,Os. Prywatna,Poludniowy,Katowice Zachód,0,199.64
42181185,Os. Prywatna,Poludniowy,Katowice Zachód,1066,202.66
10048127,Os. Prywatna,Poludniowy,Katowice Wschód,1542,63.04
10048127,Os. Prywatna,Poludniowy,Katowice Wschód,2943,85.66
42737567,SOHO,Poludniowy,Opole,486,127.68
42376524,Business4,Centralno-Wschodni,Warszawa,488,16731.6
42376524,Business4,Centralno-Wschodni,Warszawa,579,14288.18
42507695,SOHO,Poludniowy,Kraków,211,48.8
10324489,Os. Prywatna,Centralno-Wschodni,Lublin,3399,240.96
42684216,Os. Prywatna,Centralno-Wschodni,Warszawa,305,118
42684216,Os. Prywatna,Centralno-Wschodni,Warszawa,486,118
24346575,Os. Prywatna,Pólnocny,Bydgoszcz,2199,250.56
24346575,Os. Prywatna,Pólnocny,Bydgoszcz,3710,174.7
10200154,SOHO,Pólnocny,Gdansk,1898,249.22
10200154,SOHO,Pólnocny,Gdansk,2200,281.06
10200154,SOHO,Pólnocny,Gdansk,2507,261.7
